"","countrycode","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"183","HUN","HUNGARY",1995,10,1,4494.70762405948,100.682777404785,NA,NA,NA,90.50608,7.17803855506818,NA,NA,0.677486054,23.1672053186825,NA,52.2170076533588,NA,51.7030718670816,0.304408450491375,0.75638967041039,NA,NA,NA,NA,NA,8.8000001907,NA,69.7917073170732,65.26,74.55,NA,NA,NA,NA,1.32472748303328,"Europe","Eastern Europe"
"184","HUN","HUNGARY",1996,10,1,4525.03910312241,100.677223205566,NA,NA,NA,78.42221,7.26248033466694,NA,NA,0.969239536,22.9160784324738,NA,52.2556901487881,NA,52.6382119271781,0.362825153663463,0.755257320956188,NA,NA,NA,NA,NA,8.8000001907,NA,70.3287804878049,66.08,74.79,NA,NA,NA,NA,1.25906103979783,"Europe","Eastern Europe"
"185","HUN","HUNGARY",1997,10,1,4596.18262235195,101.249313354492,NA,96.7566528320312,94.9004135131836,87.00003,6.3222843016517,NA,NA,1.942449872,20.93471548102,NA,52.2889980563505,NA,52.2510232541292,0.219233411220824,0.605176512091605,NA,NA,NA,NA,NA,8,NA,70.7024390243902,66.4,75.22,NA,NA,NA,NA,1.47668440278226,"Europe","Eastern Europe"
"186","HUN","HUNGARY",1998,10,1,4744.21226429639,101.99210357666,NA,99.1067199707031,99.33984375,86.77309,6.03650279072181,NA,NA,3.894643278,20.7652378888534,NA,52.3273762168207,NA,52.1434061189231,0.0624360896482294,0.228600184405014,NA,NA,NA,NA,NA,8.1000003815,NA,70.5578048780488,66.15,75.186,NA,NA,NA,NA,1.2721641748015,"Europe","Eastern Europe"
"187","HUN","HUNGARY",1999,10,1,4793.47852203763,101.671630859375,NA,98.9742813110352,97.6618194580078,87.14489,5.31042369241763,NA,NA,5.857840749,21.802165164374,NA,52.3661384597245,NA,52.9661407997872,0.178412634960964,0.358607756221379,NA,NA,NA,NA,NA,8.1000003815,NA,70.6770731707317,66.36,75.21,NA,NA,NA,NA,1.43361259969176,"Europe","Eastern Europe"
"188","HUN","HUNGARY",2000,10,1,4624.28165670295,101.967720031738,NA,99.6719589233398,98.6530532836914,87.82211,4.93445987752074,15.4,NA,6.99968,22.3784626478492,NA,52.4005703688272,NA,53.2595114459175,0.373626435642133,0.71337030705953,NA,NA,NA,NA,6.78,8.16,35,71.2463414634146,67.1,75.6,NA,NA,NA,NA,1.51310022700998,"Europe","Eastern Europe"
"189","HUN","HUNGARY",2001,10,1,5276.03318905496,101.178359985352,NA,97.8574371337891,96.8905029296875,88.60332,4.91438887698312,NA,NA,14.5286,21.3996571139122,NA,52.4296553184621,NA,54.3697260158325,0.234436692691698,0.684989297945054,NA,NA,NA,NA,6.83,7.93,33,72.2487804878049,68.2,76.5,NA,NA,NA,NA,1.57012709014657,"Europe","Eastern Europe"
"190","HUN","HUNGARY",2002,10,1,6655.33300865319,101.256103515625,NA,98.4519882202148,97.8937683105469,89.1568,4.26079504256631,14.2,NA,16.67,20.8930507009378,NA,52.4572999956108,NA,55.7430744392277,0.187700537212006,0.45421890497725,NA,NA,NA,NA,7.12,7.92,31,72.3487804878049,68.3,76.6,NA,NA,NA,NA,1.59377380209258,"Europe","Eastern Europe"
"191","HUN","HUNGARY",2003,10,1,8419.43087098103,101.329246520996,NA,98.4615631103516,97.9729232788086,88.63265,3.90187438993109,NA,NA,21.63,20.6616138380684,NA,52.4837315162792,NA,55.6595654858745,0.17971724484931,0.418114307449232,NA,NA,NA,NA,8.12,7.9,31,72.3,68.3,76.5,NA,NA,NA,NA,1.64262159438689,"Europe","Eastern Europe"
"192","HUN","HUNGARY",2004,10,1,10301.7033946743,100.859748840332,NA,98.9631729125977,99.2405776977539,88.68183,4.35240848924202,12.9,NA,27.74,20.3626716533573,NA,52.5038839293814,NA,54.4018517428113,0.188780374253933,0.449426242668097,NA,NA,NA,NA,7.76,7.9,26,72.6487804878049,68.6,76.9,NA,NA,NA,NA,1.47272381889096,"Europe","Eastern Europe"
"193","HUN","HUNGARY",2005,10,1,11223.3993032598,100.982482910156,NA,97.3380966186523,96.688606262207,89.3733,3.7213864362531,NA,NA,38.97,19.8994457437997,NA,52.5063020914777,NA,55.2809904648673,0.214107473091597,0.409312455814952,NA,NA,NA,NA,7.98,7.93,21,72.6487804878049,68.6,76.9,NA,NA,NA,NA,1.40983615554013,"Europe","Eastern Europe"
"194","HUN","HUNGARY",2006,10,1,11489.5608654088,101.501808166504,NA,99.3760681152344,99.1709518432617,90.61516,3.53561117005674,11.6,NA,47.06,19.8097021085166,NA,52.5025962833819,NA,56.1094948127592,0.238336091702377,0.543296413793284,NA,NA,NA,NA,7.78,7.99,19,73.0975609756098,69,77.4,NA,NA,NA,NA,1.21856650672823,"Europe","Eastern Europe"
"195","HUN","HUNGARY",2007,10,1,13940.9092761999,101.520332336426,NA,97.8425216674805,97.140998840332,89.72605,3.48655720724245,NA,NA,53.3,21.3821296316223,NA,52.5049127563438,NA,55.8282959554886,0.194767249769338,0.466808154363912,NA,NA,NA,NA,7.2,7.2,18,73.1512195121951,69.2,77.3,NA,NA,NA,NA,1.26721425125684,"Europe","Eastern Europe"
"196","HUN","HUNGARY",2008,10,1,15772.3300839383,101.747993469238,NA,101.397682189941,99.926872253418,91.18075,3.4529685638987,10.4,NA,61,23.2592147712304,NA,52.5030955936696,NA,56.4601527254515,0.240895210564367,0.659685571385385,NA,NA,NA,NA,7.09,7.12,16,73.7024390243903,69.8,77.8,NA,NA,NA,NA,1.17976756209114,"Europe","Eastern Europe"
"197","HUN","HUNGARY",2009,10,1,13077.305465178,100.920570373535,NA,99.9512786865234,98.5040512084961,91.91353,3.05644525635298,NA,NA,62,23.2942655976582,NA,52.4936663727738,NA,56.874885561418,0.148972460616952,0.474511486110666,NA,NA,NA,NA,7.22,7.15,15,73.9048780487805,70.1,77.9,NA,NA,NA,NA,1.125985152169,"Europe","Eastern Europe"
"198","HUN","HUNGARY",2010,10,1,13217.5045951108,100.467422485352,NA,100.866638183594,98.953727722168,92.05381,3.03416837629038,9.1,NA,65,22.5876259541854,NA,52.4829023137092,NA,56.6584293529587,0.152616225507853,0.502154293766183,NA,NA,NA,NA,7.45,7.19,18,74.2073170731707,70.5,78.1,NA,NA,NA,NA,1.02199035673629,"Europe","Eastern Europe"
"199","HUN","HUNGARY",2011,10,1,14234.471576937,100.100288391113,NA,98.3245697021484,97.110221862793,91.45924,3.99523768175725,NA,NA,68.02,21.0415078006666,NA,52.4557249074967,NA,55.997679881865,0.227052369950292,0.675554220375786,NA,NA,NA,NA,7.48,7.2,15,74.8585365853659,71.2,78.7,NA,NA,NA,NA,1.03709056372928,"Europe","Eastern Europe"
"200","HUN","HUNGARY",2012,10,1,12984.8365730133,101.069969177246,NA,98.0367279052734,97.7053909301758,90.78135,3.89108996834839,7.9,NA,70.58,22.8677979866006,NA,52.4192910813196,NA,55.270886469535,0.237336346667221,0.61841992081818,NA,NA,NA,NA,7.41,7,13,75.0634146341463,71.6,78.7,NA,NA,NA,NA,1.02649856116043,"Europe","Eastern Europe"
"201","HUN","HUNGARY",2013,10,1,13715.0703590361,100.705917358398,NA,97.7911682128906,97.8251113891602,90.77126,3.91708552837692,NA,NA,72.6439,22.8679862346687,NA,52.396386980494,NA,55.4836611068505,0.194311507285997,0.507806206790584,NA,NA,NA,NA,7.23,7.04,12,75.5658536585366,72.2,79.1,NA,NA,NA,NA,0.943403779328103,"Europe","Eastern Europe"
"202","HUN","HUNGARY",2014,10,1,14294.2584180751,101.314437866211,NA,99.0740737915039,98.3560409545898,91.07825,3.93604186130972,7.2,NA,75.6532,23.0184223257961,NA,52.3705796331909,NA,54.8695649072555,0.168537005640249,0.403352372971262,NA,NA,NA,NA,7.05,6.98,9.3,75.7634146341463,72.3,79.4,NA,NA,NA,NA,0.857809630794751,"Europe","Eastern Europe"
"203","HUN","HUNGARY",2015,10,1,12717.038597002,100.827682495117,NA,98.7607421875,98.5247116088867,91.23812,3.78956364429984,NA,NA,72.8347,23.2351280113752,NA,52.3319095403077,NA,54.0817040067795,0.0838041826706206,0.285147410110642,NA,NA,NA,NA,6.85,6.99,10,75.5682926829269,72.3,79,NA,NA,NA,NA,0.904722073336147,"Europe","Eastern Europe"
"204","MDA","MOLDOVA",1991,5,1,1037.89950336245,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,53.5398999553248,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1162004471,NA,66.977,63.424,70.302,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"205","MDA","MOLDOVA",1992,5,1,778.017667420102,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,53.5148158205987,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7903003693,NA,66.96,62.572,71.239,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"206","MDA","MOLDOVA",1993,5,1,796.989285042196,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,53.5013743641023,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4827003479,NA,66.543,62.628,70.306,NA,NA,NA,NA,0.530067157581448,"Europe","Eastern Europe"
"207","MDA","MOLDOVA",1994,7,1,573.798647201304,NA,NA,NA,NA,NA,NA,NA,NA,0.000825391,NA,NA,53.4963581786902,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2215003967,NA,65.07,61.33,68.705,NA,NA,NA,NA,0.773794067290296,"Europe","Eastern Europe"
"208","MDA","MOLDOVA",1995,7,1,593.593177049161,NA,NA,NA,NA,NA,29.2735097145476,NA,NA,0.003457217,NA,NA,53.5001158757477,NA,33.1450380147892,0.0198602406699322,0.296026513447815,NA,NA,NA,NA,NA,12.2100000381,NA,65.099,61.17,68.961,NA,NA,NA,NA,0.925965936799738,"Europe","Eastern Europe"
"209","MDA","MOLDOVA",1996,7,1,575.145455139019,NA,NA,NA,NA,NA,27.484282907914,NA,NA,0.004643901,12.0896762347,NA,53.5137668039609,NA,37.5048765242264,0.027368035018493,0.292635675217652,NA,NA,NA,NA,NA,12.1300001144,NA,64.241,60.578,67.842,NA,NA,NA,NA,0.906693656299238,"Europe","Eastern Europe"
"210","MDA","MOLDOVA",1997,7,1,657.29213459795,NA,NA,NA,NA,NA,25.9637937753554,NA,NA,0.028128808,18.2831060982003,NA,53.5359351703509,NA,38.325149504176,0.0178195291815185,0.262545841972771,NA,NA,NA,NA,NA,11.6199998856,NA,65.172,61.604,68.639,NA,NA,NA,NA,0.90277252095021,"Europe","Eastern Europe"
"211","MDA","MOLDOVA",1998,7,1,578.734627562193,NA,NA,NA,NA,NA,25.7680868456683,NA,NA,0.260818206,18.0802408389372,NA,53.5646722612333,NA,43.3002419505218,0.00595280295942445,0.22036155853904,NA,NA,NA,NA,NA,11.2299995422,NA,65.505,62.011,68.895,NA,NA,NA,NA,0.624855228169175,"Europe","Eastern Europe"
"212","MDA","MOLDOVA",1999,7,1,399.499818596336,NA,NA,NA,NA,NA,24.8810986016861,NA,NA,0.600695269,15.0573539668779,NA,53.6003216294646,NA,49.499657267257,0.0245114225787651,0.351298723227498,NA,NA,NA,NA,NA,8.1899995804,NA,65.561,61.996,69.044,NA,NA,NA,NA,0.511299142949014,"Europe","Eastern Europe"
"213","MDA","MOLDOVA",2000,7,1,440.538683980372,NA,NA,NA,NA,89.1081,25.409321530594,26.5,NA,1.28285,14.7257496118183,NA,53.6431933573965,NA,45.3431424262767,0.0462293945531825,0.314995330975289,97,98,95,NA,5.93,6.06,80,66.417,62.719,70.035,NA,NA,NA,NA,0.387282499272851,"Europe","Eastern Europe"
"214","MDA","MOLDOVA",2001,8,1,507.404076252819,NA,NA,NA,NA,92.52591,22.4200406780956,NA,NA,1.48781,12.1712003093085,NA,53.685810915635,NA,45.9236688117086,0.027932952617252,0.215340731521014,NA,NA,NA,NA,6.23,5.96,99,66.787,63.035,70.466,NA,NA,NA,NA,0.402592316596498,"Europe","Eastern Europe"
"215","MDA","MOLDOVA",2002,8,1,570.799866188293,NA,NA,NA,NA,91.36379,21.0218294511342,23.7,NA,3.78724,12.8813543692286,NA,53.7278577547431,NA,47.9359774298987,0.0246158649690204,0.227964199126278,NA,NA,NA,NA,7.4,5.89,104,66.938,63.289,70.505,NA,NA,NA,NA,0.419846587081724,"Europe","Eastern Europe"
"216","MDA","MOLDOVA",2003,8,1,682.319095965299,NA,NA,NA,NA,92.66273,18.3282016003476,NA,NA,7.40754,14.6728701256381,NA,53.7735568024769,NA,48.5114051920779,0.0230683030184434,0.260076624122249,NA,NA,NA,NA,7.02,5.89,119,67.419,63.754,70.997,NA,NA,NA,NA,0.416381264465176,"Europe","Eastern Europe"
"217","MDA","MOLDOVA",2004,8,1,897.178494749468,NA,NA,NA,NA,92.37394,17.5867382617383,20.8,NA,10.6294,16.3573926073926,NA,53.8082556295066,NA,49.8806943056943,0.0224885889043192,0.211322275281976,NA,NA,NA,NA,8.97,5.71,133,67.861,64.03,71.621,NA,NA,NA,NA,0.360979036536125,"Europe","Eastern Europe"
"218","MDA","MOLDOVA",2005,9,1,1034.39197746993,NA,NA,NA,NA,90.98955,16.3997954955912,NA,NA,14.6303,18.4853394242006,NA,53.7896476243078,NA,50.4115505152449,0.0375729585706165,0.194137366155948,NA,NA,NA,12.8361186981201,9.56,5.74,142,68.169,64.229,72.045,NA,NA,99.7098326683044,93.1704521179199,0.400235101204801,"Europe","Eastern Europe"
"219","MDA","MOLDOVA",2006,9,1,1183.02481442894,NA,NA,NA,NA,87.78561,14.4988760781159,18,NA,19.6206,19.5712115118202,NA,53.7332874983807,NA,52.6490324887161,0.0298150598802193,0.297372393044233,NA,NA,NA,NA,10.54,5.7,138,68.479,64.367,72.564,NA,NA,NA,NA,0.48263447637712,"Europe","Eastern Europe"
"220","MDA","MOLDOVA",2007,9,1,1531.21618590748,NA,NA,NA,NA,87.5708,9.98297024143739,NA,NA,20.45,20.5665356541269,NA,53.684274481253,NA,55.9735991016283,0.0519331771812052,0.199605642635997,NA,NA,NA,NA,11.02,5.65,135,68.947,64.853,72.996,NA,NA,NA,NA,0.516193541658915,"Europe","Eastern Europe"
"221","MDA","MOLDOVA",2008,9,1,2110.55305353857,NA,NA,NA,NA,87.71829,8.8109341724675,15.1,NA,23.39,20.4459489526716,NA,53.642633096133,NA,56.4299847430152,0.104253032464958,0.22497712039963,NA,NA,NA,NA,10.95,5.72,125,69.394,65.265,73.477,NA,NA,NA,NA,0.6085356171256,"Europe","Eastern Europe"
"222","MDA","MOLDOVA",2009,9,1,1898.43975710988,NA,NA,NA,NA,87.51561,8.49746275029227,NA,NA,27.5,17.6853133213094,NA,53.6083222483346,NA,60.0497721298214,0.0709039203172028,0.207982951961716,NA,NA,NA,NA,13.68,5.85,125,69.573,65.275,73.876,NA,NA,NA,NA,0.457886649076119,"Europe","Eastern Europe"
"223","MDA","MOLDOVA",2010,9,1,2436.79935102421,NA,NA,NA,NA,87.59101,11.1612572325879,12.3,NA,29.68,15.1606407229695,NA,53.5799235185329,NA,54.5367158254819,0.0410121464400827,0.13247898619691,NA,NA,NA,NA,10.13,5.99,116,69.357,64.993,73.778,NA,NA,NA,NA,0.262879174562087,"Europe","Eastern Europe"
"224","MDA","MOLDOVA",2011,9,1,2941.36224066021,NA,NA,NA,NA,87.81111,11.3842525996445,NA,NA,32.07,15.2403272229961,NA,53.5538247631749,NA,53.572447894711,0.0658151040070292,0.168687807572078,NA,NA,NA,NA,9.1,6.13,119,69.192,64.805,73.679,NA,NA,NA,NA,0.272949600366091,"Europe","Eastern Europe"
"225","MDA","MOLDOVA",2012,9,1,3044.8084324815,NA,NA,NA,NA,87.92876,10.4481727207152,9.4,NA,34.65,15.5953463406884,NA,53.5262030645257,NA,54.4511648315395,0.0520121651564088,0.168529747001159,NA,NA,NA,14.6269054412842,9.14,6.32,124,69.143,64.781,73.625,NA,NA,99.1699516773224,96.6485202312469,0.27407991661782,"Europe","Eastern Europe"
"226","MDA","MOLDOVA",2013,9,1,3321.04397795719,NA,NA,NA,NA,87.85464,11.550361937388,NA,NA,37.44,15.4696360019738,NA,53.4969833410488,NA,52.7992027050012,0.0398922117138423,0.282675631947635,NA,NA,NA,NA,8.68,6.08,127,69.099,64.75,73.586,NA,NA,NA,NA,0.281261545863777,"Europe","Eastern Europe"
"227","MDA","MOLDOVA",2014,9,1,3289.95758568777,107.428909301758,NA,108.583419799805,109.702301025391,87.14635,14.0709569584487,6.5,NA,67,16.8287991530895,NA,53.5170725300946,NA,51.5066274945247,0.0299660461211061,0.305194557556724,99,100,99,NA,8.63,6.03,115,69.031,64.695,73.524,NA,NA,NA,NA,0.293185446371091,"Europe","Eastern Europe"
"228","MDA","MOLDOVA",2015,9,1,2749.55137054338,105.72200012207,NA,107.705513000488,106.488296508789,86.85478,12.8212557522034,NA,NA,69,16.2909680870475,NA,53.5859178306893,NA,53.3342064591852,0.0136446165022722,0.329718543865743,NA,NA,NA,NA,8.56,5.74,102,69.24,64.827,73.838,NA,NA,NA,NA,0.295624501341201,"Europe","Eastern Europe"
"229","POL","POLAND",1950,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"230","POL","POLAND",1951,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"231","POL","POLAND",1952,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"232","POL","POLAND",1953,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"233","POL","POLAND",1954,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"234","POL","POLAND",1955,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"235","POL","POLAND",1956,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"236","POL","POLAND",1957,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"237","POL","POLAND",1958,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"238","POL","POLAND",1959,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"239","POL","POLAND",1960,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6358602915671,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59999990463257,NA,67.6804878048781,64.9,70.6,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"240","POL","POLAND",1961,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5971596636643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.7780487804878,64.9,70.8,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"241","POL","POLAND",1962,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5615388525169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4268292682927,64.5,70.5,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"242","POL","POLAND",1963,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5295908394139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3756097560976,65.4,71.5,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"243","POL","POLAND",1964,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5016857765437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.6292682926829,65.8,71.6,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"244","POL","POLAND",1965,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4758598859332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4292682926829,66.6,72.4,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"245","POL","POLAND",1966,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.454884275623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8268292682927,66.9,72.9,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"246","POL","POLAND",1967,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4395765246705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4243902439024,66.4,72.6,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"247","POL","POLAND",1968,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.427087029033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.219512195122,67,73.6,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"248","POL","POLAND",1969,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4193010965179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.719512195122,66.5,73.1,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"249","POL","POLAND",1970,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4179138485813,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.19999980926514,NA,69.8682926829268,66.6,73.3,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"250","POL","POLAND",1971,-7,0,NA,106.190399169922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4106125067498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6121951219512,66.1,73.3,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"251","POL","POLAND",1972,-7,0,NA,105.758041381836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3896587845359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6658536585366,67.3,74.2,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"252","POL","POLAND",1973,-7,0,NA,105.338722229004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3663388910931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6634146341463,67.2,74.3,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"253","POL","POLAND",1974,-7,0,NA,104.713600158691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.34078627601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1170731707317,67.8,74.6,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"254","POL","POLAND",1975,-7,0,NA,103.264198303223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3126671253626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.5609756097561,67,74.3,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"255","POL","POLAND",1976,-7,0,NA,102.37638092041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2924908286117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.6560975609756,66.9,74.6,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"256","POL","POLAND",1977,-7,0,NA,102.034851074219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2831550857038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4024390243902,66.5,74.5,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"257","POL","POLAND",1978,-7,0,NA,101.371803283691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2825292500507,NA,NA,NA,NA,99,99,98,NA,NA,NA,NA,70.3512195121951,66.4,74.5,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"258","POL","POLAND",1979,-7,0,NA,100.541351318359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.282847390516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.7512195121951,66.8,74.9,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"259","POL","POLAND",1980,-6,0,NA,99.7144622802734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2784429527802,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59999990463257,NA,70.0975609756098,66,74.4,NA,NA,NA,NA,2.65232974910394,"Europe","Eastern Europe"
"260","POL","POLAND",1981,-8,0,NA,99.4103012084961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2734940397339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.0512195121951,67.1,75.2,NA,NA,NA,NA,2.91318561569197,"Europe","Eastern Europe"
"261","POL","POLAND",1982,-8,0,NA,100.034698486328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.265269725828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1024390243903,67.2,75.2,NA,NA,NA,NA,3.24558240173098,"Europe","Eastern Europe"
"262","POL","POLAND",1983,-7,0,NA,100.185516357422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2517232670395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,67,75.2,NA,NA,NA,NA,2.90294627383016,"Europe","Eastern Europe"
"263","POL","POLAND",1984,-7,0,NA,100.475288391113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2383148448211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8,66.8,75,NA,NA,NA,NA,3.05503731343284,"Europe","Eastern Europe"
"264","POL","POLAND",1985,-7,0,NA,101.07177734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2269194472503,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.69999980926514,NA,70.5487804878049,66.5,74.8,NA,NA,NA,NA,3.01579703207276,"Europe","Eastern Europe"
"265","POL","POLAND",1986,-7,0,NA,101.624206542969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.2220977063522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8487804878049,66.8,75.1,NA,NA,NA,NA,2.94140353586042,"Europe","Eastern Europe"
