"","countrykey","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"439","KWT","KUWAIT",1968,-9,0,3871.94559219275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3274394189454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.735,63.19,66.877,NA,NA,NA,NA,NA,"Asia","Western Asia"
"440","KWT","KUWAIT",1969,-9,0,3694.96497750415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8991476438785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.677,63.93,68.099,NA,NA,NA,NA,NA,"Asia","Western Asia"
"441","KWT","KUWAIT",1970,-9,0,3551.58710706336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3812960843589,NA,NA,34.8911039745328,34.8918112884012,NA,NA,NA,NA,NA,4.83470010757446,NA,66.53,64.636,69.132,NA,NA,NA,NA,2.39278752436647,"Asia","Western Asia"
"442","KWT","KUWAIT",1971,-8,0,4485.60842678202,76.3227767944336,NA,55.7939186096191,47.228630065918,61.4527,NA,NA,NA,NA,NA,NA,42.8012105294795,NA,NA,36.7302750498032,37.5826096988273,NA,NA,NA,NA,NA,NA,NA,67.058,65.1,69.728,NA,NA,NA,NA,1.89218523878437,"Asia","Western Asia"
"443","KWT","KUWAIT",1972,-8,0,4835.69104574325,77.5897827148438,NA,52.3324394226074,44.6374816894531,64.17983,NA,NA,NA,NA,37.431693989071,NA,43.1858680157157,NA,NA,41.9853561576658,42.9460171083606,NA,NA,NA,NA,NA,NA,NA,67.421,65.62,69.817,NA,NA,NA,NA,2.03893442622951,"Asia","Western Asia"
"444","KWT","KUWAIT",1973,-8,0,5532.43234039128,79.245231628418,NA,52.4736709594727,40.4444808959961,67.56446,NA,NA,NA,NA,37.2171311015523,NA,43.5391698281497,NA,NA,47.6711751051206,48.5285382564292,NA,NA,NA,NA,NA,NA,NA,67.578,65.814,69.907,NA,NA,NA,NA,2.52493765586035,"Asia","Western Asia"
"445","KWT","KUWAIT",1974,-8,0,12526.6031710726,79.8226013183594,NA,48.9191093444824,39.3132705688477,68.77779,NA,NA,NA,NA,32.677682472533,NA,43.8704439560609,NA,NA,70.8100381605946,71.1707715004379,NA,NA,NA,NA,NA,NA,NA,67.93,66.106,70.338,NA,NA,NA,NA,3.2791185729276,"Asia","Western Asia"
"446","KWT","KUWAIT",1975,-8,0,10881.7216440289,81.666748046875,NA,56.2939910888672,47.3958702087402,70.01025,NA,NA,NA,NA,NA,NA,44.1890080489617,NA,NA,62.0863342265801,62.762224371285,60,68,48,NA,NA,NA,NA,67.892,66.034,70.35,NA,NA,NA,NA,NA,"Asia","Western Asia"
"447","KWT","KUWAIT",1976,-10,0,11141.1981409668,84.3994598388672,NA,76.9846878051758,67.8993911743164,71.41738,NA,NA,NA,NA,NA,NA,44.0500308811652,NA,NA,63.7748698739161,64.4501563984895,NA,NA,NA,NA,NA,NA,NA,68.206,66.221,70.839,NA,NA,NA,NA,NA,"Asia","Western Asia"
"448","KWT","KUWAIT",1977,-10,0,11237.7967179507,89.2566680908203,NA,63.8255882263184,57.3589286804199,76.11513,NA,NA,NA,NA,4.61580222111909,NA,43.5052459295259,NA,NA,58.735191956127,59.5564875362651,NA,NA,NA,NA,NA,NA,NA,68.585,66.526,71.356,NA,NA,NA,NA,5.29368213228036,"Asia","Western Asia"
"449","KWT","KUWAIT",1978,-10,0,11567.0653748784,91.2138366699219,NA,69.0595474243164,62.7780494689941,85.02354,NA,NA,NA,NA,7.59796449593134,NA,43.0063290903136,NA,NA,59.2538620326741,60.161589972781,NA,NA,NA,NA,NA,NA,NA,69.012,67.145,71.486,NA,NA,NA,NA,4.76078799249531,"Asia","Western Asia"
"450","KWT","KUWAIT",1979,-10,0,17385.8942886966,88.7058868408203,NA,72.157096862793,60.9672203063965,83.31411,NA,NA,NA,NA,2.17842633347251,NA,42.5808649715669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.677,68.098,71.694,NA,NA,NA,NA,3.54852812591081,"Asia","Western Asia"
"451","KWT","KUWAIT",1980,-10,0,19031.9051902,87.7656326293945,NA,75.3553466796875,68.4358291625977,81.73304,NA,NA,NA,NA,2.69990950265057,NA,42.2628659832454,NA,NA,67.0485655420012,67.8444166208658,68,73,59,NA,NA,4.144700050354,NA,70.341,68.747,72.379,NA,NA,NA,NA,3.31399097356544,"Asia","Western Asia"
"452","KWT","KUWAIT",1981,-8,0,15825.191918191,85.373161315918,NA,84.7982025146484,77.5780410766602,82.62142,NA,NA,NA,NA,3.73615036971713,NA,42.1745001029414,NA,NA,46.2341064084909,46.8387367585549,NA,NA,NA,NA,NA,NA,NA,71.081,69.516,73.066,NA,NA,NA,NA,4.12700667708481,"Asia","Western Asia"
"453","KWT","KUWAIT",1982,-8,0,12978.8949980867,86.1874618530273,NA,85.5346221923828,78.4934234619141,83.57238,NA,NA,NA,NA,3.44477901726507,NA,42.2457158908884,NA,NA,32.4824454817627,32.6927578327917,NA,NA,NA,NA,NA,NA,NA,71.498,69.964,73.418,NA,NA,NA,NA,5.95429674927583,"Asia","Western Asia"
"454","KWT","KUWAIT",1983,-8,0,11965.3390511088,85.4728012084961,NA,86.1149368286133,83.4079818725586,86.09256,NA,NA,NA,NA,3.23829933001231,NA,42.3115113489912,NA,NA,42.1070948445943,42.8672889681055,NA,NA,NA,NA,NA,NA,NA,72.02,70.339,74.163,NA,NA,NA,NA,6.83051126089101,"Asia","Western Asia"
"455","KWT","KUWAIT",1984,-8,0,11918.6168925905,84.0307312011719,NA,83.4512176513672,84.246208190918,87.42429,NA,NA,NA,NA,3.12861410380172,NA,42.4123737839762,NA,NA,43.8536051297251,44.5599824112324,NA,NA,NA,NA,NA,NA,NA,72.61,71.035,74.567,NA,NA,NA,NA,6.75486381322957,"Asia","Western Asia"
"456","KWT","KUWAIT",1985,-8,0,11321.663553949,81.3390579223633,NA,79.4273834228516,79.13671875,88.99564,NA,NA,NA,NA,1.93800252405449,NA,42.5215244295478,NA,NA,34.8846039767679,35.5576528279116,74,78,69,NA,NA,NA,NA,73.074,71.389,75.2,NA,NA,NA,NA,6.43410852713178,"Asia","Western Asia"
"457","KWT","KUWAIT",1986,-10,0,9076.70885221848,78.7987213134766,NA,76.6837921142578,76.1432723999023,88.7421,NA,NA,NA,NA,2.09502176890991,NA,42.6709488370207,NA,NA,25.9575961918451,26.9342507027254,NA,NA,NA,NA,NA,NA,NA,73.558,71.916,75.609,NA,NA,NA,NA,7.23620987891601,"Asia","Western Asia"
"458","KWT","KUWAIT",1987,-10,0,10895.6500280404,74.9900131225586,NA,72.7272720336914,70.8832702636719,83.47732,NA,NA,NA,NA,1.26738031622326,NA,42.876870133634,NA,NA,23.618710661554,24.1924736082011,NA,NA,NA,NA,NA,NA,NA,74.11,72.527,76.094,NA,NA,NA,NA,5.97625541472806,"Asia","Western Asia"
"459","KWT","KUWAIT",1988,-10,0,9692.34754600725,73.9460220336914,NA,NA,NA,81.90468,NA,NA,NA,NA,1.22982057143041,NA,43.0645985608329,NA,NA,26.1468844836338,27.0522969103326,NA,NA,NA,NA,NA,NA,NA,74.52,72.771,76.802,NA,NA,NA,NA,8.23661874242162,"Asia","Western Asia"
"460","KWT","KUWAIT",1989,-10,0,10964.6929080372,73.5588836669922,NA,NA,NA,NA,NA,NA,NA,NA,1.17599291111473,NA,43.2361143430255,NA,NA,33.5687910279753,34.4675020932869,NA,NA,NA,NA,NA,2.98539996147156,NA,74.826,73.089,77.123,NA,NA,NA,NA,8.53982920341593,"Asia","Western Asia"
"461","KWT","KUWAIT",1990,NA,0,10937.5415268808,73.9809875488281,NA,NA,NA,NA,NA,NA,NA,0,1.54507084715104,NA,43.4361791978842,NA,NA,38.8702984792295,39.5229351611011,NA,NA,NA,NA,NA,NA,NA,73.281,70.793,76.799,NA,NA,NA,NA,48.5172672672673,"Asia","Western Asia"
"462","KWT","KUWAIT",1991,-9,0,8147.10807329839,107.348907470703,NA,NA,NA,NA,NA,NA,NA,0,0.255607395220378,NA,43.7491074064729,NA,NA,13.2175755622103,13.4362619603887,NA,NA,NA,NA,NA,NA,NA,74.216,71.822,77.547,NA,NA,NA,NA,117.34982320869,"Asia","Western Asia"
"463","KWT","KUWAIT",1992,-7,0,12146.19505586,70.791389465332,NA,64.9492797851562,62.5970916748047,46.99573,NA,NA,NA,0,0.0858148101636521,NA,43.8636494303843,NA,NA,28.1344138531383,28.8098194997122,NA,NA,NA,NA,NA,NA,NA,75.691,74.083,77.866,NA,NA,NA,NA,31.7860244470914,"Asia","Western Asia"
"464","KWT","KUWAIT",1993,-7,0,14317.7209419057,75.7312469482422,NA,NA,NA,NA,NA,NA,NA,0.091082245,1.09262406559551,NA,43.605964051115,NA,NA,39.371407198475,40.4087024511996,NA,NA,NA,NA,NA,NA,NA,75.794,74.22,77.945,NA,NA,NA,NA,12.4402191802041,"Asia","Western Asia"
"465","KWT","KUWAIT",1994,-7,0,14929.7441110335,86.3036270141602,NA,83.432731628418,82.7826385498047,67.96727,NA,NA,NA,0.147162703,1.42276428547822,NA,42.9704252863411,NA,NA,36.6059380592587,37.727441286933,NA,NA,NA,NA,NA,NA,NA,75.763,74.18,77.979,NA,NA,NA,NA,13.259238782833,"Asia","Western Asia"
"466","KWT","KUWAIT",1995,-7,0,16168.165602374,86.2886428833008,NA,65.6935119628906,78.9440536499023,NA,0.419034003376921,NA,NA,0.202898433,1.14618124453099,NA,42.4902453920963,NA,NA,36.227064016639,37.3308003874904,78,81,74,NA,NA,NA,NA,75.537,73.909,77.84,NA,NA,NA,NA,13.5815813052368,"Asia","Western Asia"
"467","KWT","KUWAIT",1996,-7,0,18201.0958607918,90.6320724487305,NA,89.1670227050781,90.2312088012695,89.25154,0.394523337328059,NA,NA,0.855662317,0.965097411205735,NA,42.2302955764672,NA,NA,40.1364091145126,41.179195330857,NA,NA,NA,NA,NA,NA,NA,75.618,74.014,77.882,NA,NA,NA,NA,10.2926484718519,"Asia","Western Asia"
"468","KWT","KUWAIT",1997,-7,0,16977.3895620399,92.0612716674805,NA,83.6206893920898,85.7822875976562,88.84661,0.395364245603745,NA,NA,2.174535859,1.17305875069243,NA,42.0417378248828,NA,NA,38.3929185854833,39.540480496468,NA,NA,NA,NA,NA,2.7599999905,NA,75.879,74.163,78.363,NA,NA,NA,NA,8.0864758714549,"Asia","Western Asia"
"469","KWT","KUWAIT",1998,-7,0,14066.9509572183,93.4049224853516,NA,NA,NA,88.52773,0.446468095870486,NA,NA,3.052397455,1.49244292670587,NA,41.8613654379814,NA,NA,27.927039066817,29.2043847044503,NA,NA,NA,NA,NA,NA,NA,76.157,74.503,78.551,NA,NA,NA,NA,8.79655979257573,"Asia","Western Asia"
"470","KWT","KUWAIT",1999,-7,0,15853.6264423466,94.3826217651367,NA,91.1028137207031,89.3310012817383,88.2934,0.427494901687078,NA,NA,4.756222209,NA,NA,41.6876795038392,NA,NA,33.8805324667688,34.8365735674978,NA,NA,NA,NA,NA,NA,NA,76.416,74.833,78.698,NA,NA,NA,NA,7.59022387888794,"Asia","Western Asia"
"471","KWT","KUWAIT",2000,-7,0,19296.3471698729,97.1785507202148,NA,93.2874374389648,95.1898727416992,85.39184,0.355219830082193,NA,NA,6.7314,NA,NA,41.5191724190148,NA,NA,50.2892381187247,51.3644113589282,NA,NA,NA,NA,2.20343971,2.36,30,76.722,75.213,78.881,NA,NA,NA,NA,7.15014865654555,"Asia","Western Asia"
"472","KWT","KUWAIT",2001,-7,0,17374.2318664227,99.1064834594727,NA,85.6100082397461,87.8868713378906,84.93984,0.446728971962617,NA,NA,8.55179,NA,NA,41.3539615620963,NA,NA,42.7980143074398,44.0885830746429,NA,NA,NA,NA,3.18838811,2.36,28,76.891,75.448,78.94,NA,NA,NA,NA,7.70062608489699,"Asia","Western Asia"
"473","KWT","KUWAIT",2002,-7,0,18512.7523035862,103.885429382324,NA,95.6524200439453,95.707160949707,88.94481,0.516824849007765,NA,NA,10.249,NA,NA,41.1899373487238,NA,NA,37.2003716194143,38.1288168486834,NA,NA,NA,NA,3.12468719,2.3,33,76.982,75.574,78.973,NA,NA,NA,NA,7.39919407029019,"Asia","Western Asia"
"474","KWT","KUWAIT",2003,-7,0,22690.655175144,106.225738525391,NA,100.305366516113,103.734191894531,87.44694,0.454889536839744,NA,NA,22.4029,NA,NA,41.0249677588452,NA,NA,39.816851302288,40.6360885106068,NA,NA,NA,NA,2.76216865,2.24,31,76.985,75.497,79.11,NA,NA,NA,NA,6.54392425039453,"Asia","Western Asia"
"475","KWT","KUWAIT",2004,-7,0,27552.2827399787,107.467758178711,NA,102.308113098145,105.039596557617,88.25737,0.404756603698185,NA,NA,22.9271,NA,NA,40.8571282888028,NA,NA,46.1128336408051,46.8824794495593,NA,NA,NA,NA,2.35702467,2.2,30,76.792,75.205,79.087,NA,NA,NA,NA,5.80446088589746,"Asia","Western Asia"
"476","KWT","KUWAIT",2005,-7,0,36122.6142741227,110.183616638184,NA,116.37230682373,111.934448242188,92.70689,0.301358018412085,NA,NA,25.9261,NA,NA,40.9562099956679,NA,NA,53.3164834648164,54.13842958264,93,94,91,NA,2.01313829,2.47,27,76.903,75.306,79.187,NA,NA,NA,NA,4.34302594160701,"Asia","Western Asia"
"477","KWT","KUWAIT",2006,-7,0,42946.6374104066,107.860626220703,NA,NA,NA,NA,0.236515719642342,NA,NA,28.7912,NA,NA,41.4011470211872,NA,NA,51.0394540758358,51.7820031567292,93,95,91,NA,1.8213098,2.45,31,76.887,75.215,79.282,NA,NA,NA,NA,3.54264578632145,"Asia","Western Asia"
"478","KWT","KUWAIT",2007,-7,0,45709.4132876371,109.486450195312,NA,105.708740234375,109.52433013916,91.54554,0.213317127370276,NA,NA,34.8,NA,NA,41.8964817380056,NA,NA,48.1550015709463,48.7737107555426,94,95,92,NA,1.92673647,2.43,30,77.017,75.396,79.302,NA,NA,NA,NA,3.59032675886877,"Asia","Western Asia"
"479","KWT","KUWAIT",2008,-7,0,55585.1889344442,105.853157043457,NA,NA,NA,92.41341,0.160020999601209,NA,NA,42,NA,NA,42.3374484851708,NA,NA,52.8912935555667,53.4605112170385,94,95,92,NA,1.92400301,2.45,38,77.145,75.553,79.36,NA,NA,NA,NA,3.00607272121515,"Asia","Western Asia"
"480","KWT","KUWAIT",2009,-7,0,37907.1001320042,104.783432006836,NA,NA,NA,NA,0.262327765426512,NA,NA,50.8,NA,NA,42.7289156367913,NA,NA,38.854853146546,39.5907640471852,NA,NA,NA,NA,2.70638776,2.52,38,77.442,75.87,79.589,NA,NA,NA,NA,3.97180632341079,"Asia","Western Asia"
"481","KWT","KUWAIT",2010,-7,0,39212.2726673435,103.456069946289,NA,100.480422973633,101.903877258301,92.3455,0.451728695506636,NA,NA,61.4,NA,NA,43.0664897267488,NA,47.0401661191556,48.1906069290048,48.8263605663801,94,96,93,NA,2.67879915,2.5,37,77.982,76.399,80.105,NA,NA,NA,NA,3.7561481418781,"Asia","Western Asia"
"482","KWT","KUWAIT",2011,-7,0,49169.6063983139,104.047218322754,NA,99.2183380126953,101.613151550293,92.74123,0.438835785183309,NA,NA,65.7691,NA,NA,43.0134559493618,NA,38.8294818268996,58.3689295808333,59.0696960166924,NA,NA,NA,NA,2.33303547,2.53,25,78.464,76.836,80.617,NA,NA,NA,NA,3.50139726568748,"Asia","Western Asia"
"483","KWT","KUWAIT",2012,-7,0,52155.2225460479,100.401550292969,NA,95.5780792236328,96.8556518554688,92.59959,0.359874372162406,NA,NA,70.45,NA,NA,42.69482548078,NA,36.7804755960167,57.4129637304674,58.1449073185752,96,96,95,NA,2.33311439,2.35,25,78.812,77.15,81.072,NA,NA,NA,NA,3.41374157981372,"Asia","Western Asia"
"484","KWT","KUWAIT",2013,-7,0,49651.0439709448,97.4166793823242,NA,93.7508010864258,96.5239410400391,92.07642,0.355177602564807,NA,NA,75.46,NA,NA,42.4276038152124,NA,38.1405372349419,55.5579394462588,56.3426547447197,96,96,94,NA,2.48789287,2.2,23,79.164,77.463,81.542,NA,NA,NA,NA,3.27153182701652,"Asia","Western Asia"
"485","KWT","KUWAIT",2014,-7,0,44368.781373043,95.9877319335938,NA,NA,NA,92.17298,0.450636159462993,NA,NA,78.7,NA,NA,41.9508773882457,NA,42.1708385667925,53.239569150436,53.9714223132032,NA,NA,NA,NA,2.9159987,2.19,23,79.445,77.806,81.772,NA,NA,NA,NA,3.58561842128005,"Asia","Western Asia"
"486","KWT","KUWAIT",2015,-7,0,29882.2126867068,101.933448791504,NA,NA,NA,92.12953,0.537729005863466,NA,NA,82,NA,NA,41.2513489534625,NA,58.4383547303547,36.4482994431389,37.3135995019662,96,96,94,NA,4.21497965,2.13,22,79.562,77.916,82.004,NA,NA,NA,NA,5.0074693972269,"Asia","Western Asia"
"487","LBN","LEBANON",1950,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"488","LBN","LEBANON",1951,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"489","LBN","LEBANON",1952,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"490","LBN","LEBANON",1953,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"491","LBN","LEBANON",1954,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"492","LBN","LEBANON",1955,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"493","LBN","LEBANON",1956,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"494","LBN","LEBANON",1957,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"495","LBN","LEBANON",1958,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"496","LBN","LEBANON",1959,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia","Western Asia"
"497","LBN","LEBANON",1960,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6844638281415,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58133935928345,NA,64.841,63.132,66.651,NA,NA,NA,NA,NA,"Asia","Western Asia"
"498","LBN","LEBANON",1961,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6610152085069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.29,63.575,67.103,NA,NA,NA,NA,NA,"Asia","Western Asia"
"499","LBN","LEBANON",1962,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6361759698614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.397,63.677,67.214,NA,NA,NA,NA,NA,"Asia","Western Asia"
"500","LBN","LEBANON",1963,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.6121941861102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.668,63.832,67.614,NA,NA,NA,NA,NA,"Asia","Western Asia"
"501","LBN","LEBANON",1964,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5907252395049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.953,64.281,67.71,NA,NA,NA,NA,3.65625,"Asia","Western Asia"
"502","LBN","LEBANON",1965,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5727993313006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.065,64.38,67.835,NA,NA,NA,NA,3.88873119500426,"Asia","Western Asia"
"503","LBN","LEBANON",1966,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5586660832488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.159,64.517,67.879,NA,NA,NA,NA,4.16343418670804,"Asia","Western Asia"
"504","LBN","LEBANON",1967,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5463876414423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.519,64.882,68.232,NA,NA,NA,NA,4.84293193717278,"Asia","Western Asia"
"505","LBN","LEBANON",1968,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5346298571106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.607,64.975,68.315,NA,NA,NA,NA,4.84437163585303,"Asia","Western Asia"
"506","LBN","LEBANON",1969,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5233358202769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.697,65.083,68.383,NA,NA,NA,NA,4.64403066812705,"Asia","Western Asia"
"507","LBN","LEBANON",1970,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5124289954294,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09870004653931,NA,66.759,65.17,68.419,NA,NA,NA,NA,4.33621043978627,"Asia","Western Asia"
"508","LBN","LEBANON",1971,3,1,NA,129.433456420898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5014333815828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.823,65.22,68.499,NA,NA,NA,NA,4.00074087794036,"Asia","Western Asia"
"509","LBN","LEBANON",1972,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4899845720333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.907,65.341,68.54,NA,NA,NA,NA,5.09033778476041,"Asia","Western Asia"
"510","LBN","LEBANON",1973,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4785915695499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.229,65.668,68.857,NA,NA,NA,NA,3.81528931437421,"Asia","Western Asia"
"511","LBN","LEBANON",1974,3,1,NA,128.259124755859,NA,NA,NA,97.87249,NA,NA,NA,NA,NA,NA,49.4678553999604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.294,65.73,68.926,NA,NA,NA,NA,NA,"Asia","Western Asia"
"512","LBN","LEBANON",1975,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.537537269929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.128,50.806,67.761,NA,NA,NA,NA,NA,"Asia","Western Asia"
"513","LBN","LEBANON",1976,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7723979256687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.737,28.022,43.061,NA,NA,NA,NA,12.1249085142718,"Asia","Western Asia"
"514","LBN","LEBANON",1977,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9458394095048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.284,55.309,63.713,NA,NA,NA,NA,4.73228442492987,"Asia","Western Asia"
"515","LBN","LEBANON",1978,0,0,NA,83.8927001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9723312792585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.382,55.376,63.842,NA,NA,NA,NA,8.48960109103307,"Asia","Western Asia"
"516","LBN","LEBANON",1979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0028966553171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.467,55.436,63.946,NA,NA,NA,NA,10.0717488789238,"Asia","Western Asia"
"517","LBN","LEBANON",1980,0,0,NA,104.281227111816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0348245342664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.665,55.736,63.997,NA,NA,NA,NA,12.3571428571429,"Asia","Western Asia"
"518","LBN","LEBANON",1981,0,0,NA,107.688217163086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0644736754648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.915,55.872,64.383,NA,NA,NA,NA,9.58333333333333,"Asia","Western Asia"
"519","LBN","LEBANON",1982,0,0,NA,105.332397460938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1630478190677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.128,39.024,53.223,NA,NA,NA,NA,9.28645130565918,"Asia","Western Asia"
"520","LBN","LEBANON",1983,0,0,NA,100.903778076172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2847499641357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.955,53.585,67.473,NA,NA,NA,NA,13.4556205877029,"Asia","Western Asia"
"521","LBN","LEBANON",1984,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3577678231305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.304,53.822,67.931,NA,NA,NA,NA,10.9687267047673,"Asia","Western Asia"
"522","LBN","LEBANON",1985,0,0,NA,84.955451965332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4266366214694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.486,54.015,68.044,NA,NA,NA,NA,6.28697601510223,"Asia","Western Asia"
"523","LBN","LEBANON",1986,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4914000447223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.965,54.471,68.49,NA,NA,NA,NA,5.2638395500296,"Asia","Western Asia"
"524","LBN","LEBANON",1987,0,0,NA,97.9430999755859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.5265903305633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.428,57.352,65.741,NA,NA,NA,NA,1.12184657836794,"Asia","Western Asia"
